Projeto,Escola/Site,Tipo,Modelo,Dispositivo,MAC,Status,Mbps
SEDUC CLARO,43171516 - EEEM PROF CAROLINA ARGEMI VAZQUEZ CIEP,📦 Equipamento,WBE630S,AP 07,BC:7E:C3:22:38:60,ONLINE,15.0
SEDUC CLARO,43171516 - EEEM PROF CAROLINA ARGEMI VAZQUEZ CIEP,📦 Equipamento,WBE630S,AP 12,BC:7E:C3:22:3C:80,ONLINE,15.0
SEDUC CLARO,43171516 - EEEM PROF CAROLINA ARGEMI VAZQUEZ CIEP,📦 Equipamento,WBE630S,AP 02,BC:7E:C3:22:35:D0,ONLINE,15.0
SEDUC CLARO,43171516 - EEEM PROF CAROLINA ARGEMI VAZQUEZ CIEP,🛡️ Firewall,USG FLEX 100HP,Firewall,F4:4D:5C:94:64:BB,ONLINE,15.0
SEDUC CLARO,43171516 - EEEM PROF CAROLINA ARGEMI VAZQUEZ CIEP,📦 Equipamento,WBE630S,AP 16,BC:7E:C3:22:36:70,ONLINE,15.0
SEDUC CLARO,43171516 - EEEM PROF CAROLINA ARGEMI VAZQUEZ CIEP,📦 Equipamento,WBE630S,AP 18,BC:7E:C3:22:35:DC,ONLINE,15.0
SEDUC CLARO,43171516 - EEEM PROF CAROLINA ARGEMI VAZQUEZ CIEP,📦 Equipamento,WBE630S,AP 06,BC:7E:C3:22:38:80,ONLINE,15.0
SEDUC CLARO,43171516 - EEEM PROF CAROLINA ARGEMI VAZQUEZ CIEP,📦 Equipamento,WBE630S,AP 13,BC:7E:C3:22:39:24,ONLINE,15.0
SEDUC CLARO,43171516 - EEEM PROF CAROLINA ARGEMI VAZQUEZ CIEP,📦 Equipamento,WBE630S,AP 10,BC:7E:C3:22:35:D8,ONLINE,15.0
SEDUC CLARO,43171516 - EEEM PROF CAROLINA ARGEMI VAZQUEZ CIEP,📦 Equipamento,WBE630S,AP 08,BC:7E:C3:22:36:30,ONLINE,15.0
SEDUC CLARO,43171516 - EEEM PROF CAROLINA ARGEMI VAZQUEZ CIEP,📦 Equipamento,WBE630S,AP 09,BC:7E:C3:22:3C:70,ONLINE,15.0
SEDUC CLARO,43171516 - EEEM PROF CAROLINA ARGEMI VAZQUEZ CIEP,📡 AP,NWA55AXE,AP Outdoor 19,F4:4D:5C:FC:12:2A,ONLINE,15.0
SEDUC CLARO,43171516 - EEEM PROF CAROLINA ARGEMI VAZQUEZ CIEP,📡 AP,NWA55AXE,AP Outdoor 04,F4:4D:5C:FC:12:1E,ONLINE,15.0
SEDUC CLARO,43171516 - EEEM PROF CAROLINA ARGEMI VAZQUEZ CIEP,📦 Equipamento,WBE630S,AP 14,BC:7E:C3:22:35:44,ONLINE,15.0
SEDUC CLARO,43171516 - EEEM PROF CAROLINA ARGEMI VAZQUEZ CIEP,📦 Equipamento,WBE630S,AP 17,BC:7E:C3:22:2C:6C,ONLINE,15.0
SEDUC CLARO,43171516 - EEEM PROF CAROLINA ARGEMI VAZQUEZ CIEP,📦 Equipamento,WBE630S,AP 11,BC:7E:C3:22:39:38,ONLINE,15.0
SEDUC CLARO,43171516 - EEEM PROF CAROLINA ARGEMI VAZQUEZ CIEP,🔌 Switch,GS2220-28HP,Switch,70:49:A2:06:50:0D,ONLINE,15.0
SEDUC CLARO,43093094 - CE VILA BECKER,📦 Equipamento,WBE630S,AP 01,BC:7E:C3:22:42:F8,ONLINE,15.0
SEDUC CLARO,43093094 - CE VILA BECKER,📦 Equipamento,WBE630S,AP 09,BC:7E:C3:22:2D:40,OFFLINE,0.0
SEDUC CLARO,43093094 - CE VILA BECKER,🔌 Switch,GS2220-28HP,Switch,70:49:A2:06:38:61,ONLINE,15.0
SEDUC CLARO,43093094 - CE VILA BECKER,📦 Equipamento,WBE630S,AP 04,BC:7E:C3:22:2D:20,ONLINE,15.0
SEDUC CLARO,43093094 - CE VILA BECKER,🛡️ Firewall,USG FLEX 100HP,Firewall,70:49:A2:3E:53:76,ONLINE,15.0
SEDUC CLARO,43093094 - CE VILA BECKER,📦 Equipamento,WBE630S,AP 05,BC:7E:C3:22:2D:30,ONLINE,15.0
SEDUC CLARO,43093094 - CE VILA BECKER,📦 Equipamento,WBE630S,AP 08,BC:7E:C3:22:39:F8,ONLINE,15.0
SEDUC CLARO,43093094 - CE VILA BECKER,📦 Equipamento,WBE630S,AP 07,BC:7E:C3:22:2D:60,ONLINE,15.0
SEDUC CLARO,43093094 - CE VILA BECKER,📡 AP,NWA55AXE,AP Outdoor 10,F4:4D:5C:FC:6B:C4,ONLINE,15.0
SEDUC CLARO,43093094 - CE VILA BECKER,📦 Equipamento,WBE630S,AP 06,BC:7E:C3:22:2D:38,ONLINE,15.0
SEDUC CLARO,43093094 - CE VILA BECKER,📦 Equipamento,WBE630S,AP 03,BC:7E:C3:22:2D:48,ONLINE,15.0
SEDUC CLARO,43093094 - CE VILA BECKER,📦 Equipamento,WBE630S,AP 02,BC:7E:C3:22:43:00,ONLINE,15.0
